date,time,senderName,areaDesc,headline,event,category,description,instruction,msgType,urgency,severity,scope,sender,cogId,id
2024-09-27,18:15:00,NWS Blacksburg VA,"Carroll, VA; Wythe, VA; City of Galax, VA",Tornado Warning issued September 27 at 6:15PM EDT until September 27 at 6:45PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
West central Charlotte County in south central Virginia...
Southeastern Campbell County in central Virginia...
Northwestern Halifax County in south central Virginia...

* Until 645 PM EDT.

* At 615 PM EDT, a severe thunderstorm capable of producing a tornado
was located near Halifax, moving north at 25 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Halifax...
Brookneal...
Phenix...
Nathalie...
Cody...
Leda...
and Crystal Hill.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,1d3a26e1-4b38-4b9c-b82a-9d48b8796e2c
2024-09-27,18:20:00,NWS Charleston WV,Bonner County,Flash Flood Warning issued September 27 at 6:20PM EDT until September 27 at 8:00PM EDT by NWS Charleston WV,Flash Flood Warning,,"FFWRLX

The National Weather Service in Charleston has extended the

* Flash Flood Warning for...
Central Greenup County in northeastern Kentucky...
Southwestern Gallia County in southeastern Ohio...
Southwestern Jackson County in southeastern Ohio...
Lawrence County in southeastern Ohio...

* Until 800 PM EDT.

* At 620 PM EDT, Doppler radar indicated thunderstorms producing
heavy rain across the warned area. Between 2 and 5 inches of rain
have fallen. Additional rainfall amounts up to 1 inch are possible
in the warned area. Flash flooding is already occurring.

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Radar.

IMPACT...Life threatening flash flooding of creeks and streams,
urban areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Ashland, Ironton, Coal Grove, Lake Vesuvius, Greenup, Greenbo
Lake, Flatwoods, South Point, Vernon, Waterloo, Raceland,
Worthington, Burlington, Wurtland, Aid, Hanging Rock, Pedro and
Grays Branch.
","Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

In hilly terrain there are hundreds of low water crossings which are
potentially dangerous in heavy rain. Do not attempt to cross flooded
roads. Find an alternate route.

Report flooding to the National Weather Service by calling toll
free, 800 401 9535, when you can do so safely.",Alert,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,b35841c6-de3a-446b-bf8b-06ae1bb784e0
2024-09-27,18:23:00,NWS Blacksburg VA,"Burke, NC; Caldwell, NC; McDowell, NC",Flash Flood Warning issued September 27 at 6:23PM EDT until September 28 at 9:00AM EDT by NWS Blacksburg VA,Flash Flood Warning,,"FFWRNK

The National Weather Service in Blacksburg has extended the

* Flash Flood Warning for...
Alleghany NC County in northwestern North Carolina...
Ashe County in northwestern North Carolina...
Watauga County in northwestern North Carolina...
Wilkes County in northwestern North Carolina...

* Until 900 AM EDT Saturday.

* At 623 PM EDT, Doppler radar and automated rain gauges indicated
that rainfall has exited the area. However, runoff from between 6
and 9 inches of rain continues to collect in area rivers, and will
cause rapid rises through the evening. Several roads have been
damaged by intense flooding, with some areas completely flooded.

This is a FLASH FLOOD EMERGENCY for Ashe, Watauga, Alleghany, and
Wilkes Counties. This is a PARTICULARLY DANGEROUS SITUATION. SEEK
HIGHER GROUND NOW!

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Radar and automated gauges.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. REMAIN AT
HIGHER GROUND! Life threatening flash flooding of low
water crossings, small creeks and streams, urban
areas, highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Boone...                           North Wilkesboro...
Wilkesboro...                      Sparta...
Jefferson...                       West Jefferson...
Blowing Rock...

This includes the following locations...
Appalachian State University.

This includes the following streams and drainages...
Basin Creek, Beaver Creek, Big Horse Creek, Beaverdam Creek, Bee
Tree Branch, Big Bugaboo Creek and Beech Creek.
","This is an extremely dangerous and life-threatening situation. Do
not attempt to travel tonight unless you are fleeing an area subject
to flooding or under an evacuation order. There are numerous roads
that are flooded and impassible, and will remain so at least until
Saturday morning.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,73657a96-162b-4251-8be3-c9f9e73e5421
2024-09-27,18:25:15,"202029,NC Buncombe County Emergency Services,",TN Sevier County Emergency Management Agency,Local Area Emergency,Local Area Emergency,,NA,NA,Alert,Immediate,Extreme,Public,bradley.collins@buncombecounty.org,202029,086cd846-c84e-4d1a-a14e-75189ca84b23
2024-09-27,18:31:00,NWS Blacksburg VA,"Johnson, TN",Flash Flood Warning issued September 27 at 6:31PM EDT until September 28 at 9:00AM EDT by NWS Blacksburg VA,Flash Flood Warning,,"FFWRNK

The National Weather Service in Blacksburg has extended the

* Flash Flood Warning for...
Grayson County in southwestern Virginia...
Smyth County in southwestern Virginia...

* Until 900 AM EDT Saturday.

* At 631 PM EDT, Doppler radar and automated rain gauges indicated
that rainfall has exited the area. However, runoff from between 6
and 9 inches of rain that fell earlier today continues to collect
in area rivers, and will cause rapid rises through the evening.
Several roads have been damaged by intense flooding, with some
areas completely flooded.

This is a FLASH FLOOD EMERGENCY for Smyth and Grayson Counties.
This is a PARTICULARLY DANGEROUS SITUATION. SEEK HIGHER GROUND NOW!

HAZARD...Life threatening rapid river rises.

SOURCE...Radar and automated gauges.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. REMAIN AT
HIGHER GROUND! Life threatening flooding of low water
crossings, small creeks and streams, urban areas,
highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Galax...                           Marion...
Saltville...                       Chilhowie...
Independence...                    Fries...
Sugar Grove...

This includes the following streams and drainages...
Beaver Creek, Blue Spring Creek, Campbell Creek, Big Horse Creek,
Bull Run, Bridle Creek, Bear Branch, Beaverdam Creek, Chestnut
Creek and Brush Creek.
","This is an extremely dangerous and life-threatening situation. Do
not attempt to travel tonight unless you are fleeing an area subject
to flooding or under an evacuation order. There are numerous roads
that are flooded and impassible, and will remain so at least until
Saturday morning.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,f62c00b5-3f29-448d-a9e4-bc39bbc14276
2024-09-27,18:35:00,NWS Raleigh NC,"Carter, TN; Johnson, TN; Unicoi, TN; Washington, TN",Tornado Warning issued September 27 at 6:35PM EDT until September 27 at 7:15PM EDT by NWS Raleigh NC,Tornado Warning,,"TORRAH

The National Weather Service in Raleigh has issued a

* Tornado Warning for...
Northeastern Person County in central North Carolina...
Northwestern Granville County in central North Carolina...

* Until 715 PM EDT.

* At 634 PM EDT, a shower capable of producing a tornado was located
near Roxboro, moving northeast at 20 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This tornadic thunderstorm will remain over mainly rural areas of
northeastern Person and northwestern Granville Counties, including
the following locations... Bethel Hill and Mayo Reservoir.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,300ae160-0b6c-4073-812c-6c8a5541cb2b
2024-09-27,18:41:00,NWS Greenville-Spartanburg SC,Mecklenburg (037119),Flash Flood Warning issued September 27 at 6:41PM EDT until September 27 at 8:30PM EDT by NWS Greenville-Spartanburg SC,Flash Flood Warning,,"FFWGSP

The National Weather Service in Greenville-Spartanburg has extended
the

* Flash Flood Warning for...
West Central Burke County in western North Carolina...
East Central McDowell County in western North Carolina...

* Until 830 PM EDT.

* At 641 PM EDT, Lake James has responded to torrential rainfall and
catastrophic inflows entering the headwaters of the Catawba
River.  Significant shoreline flooding, capable of inundating
homes and other structures, is occurring.  A pool level of 110
feet is occurring which is 10.0 feet over full pond.  The current
record pool elevation at Lake James is 107.36 feet which occurred
in September 8, 2004 during Hurricane Frances.  Major Flood Stage
is 110.0 feet.  This lake level will cause unprecedented,
catastrophic flooding of Lake James and adjacent reaches of the
Catawba River.

Residents are encouraged to heed guidance from local officials and
emergency management on any potential impacts to property.  Drivers
are encouraged to heed any barricades and avoid all flooded areas.
This has the potential to be a historic and extremely dangerous
event.  Please stay weather aware and monitor lake levels and Duke
Energy projections closely for any changes.

HAZARD...Life threatening flash flooding. Thunderstorms
producing flash flooding.

SOURCE...Radar and automated gauges.

IMPACT...Life threatening flash flooding of creeks and streams,
urban areas, highways, streets and underpasses.

* Some locations that may experience flash flooding include...
Marion, Glen Alpine, Lake James, Lake James State Park and Nebo.
",Be aware of your surroundings and do not drive on flooded roads.,Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,e54d2559-2dfe-4657-9b57-c5190da589e5
2024-09-27,18:43:00,NWS Blacksburg VA,"Carter, TN; Sullivan, TN; Unicoi, TN; Washington, TN",Tornado Warning issued September 27 at 6:43PM EDT until September 27 at 7:15PM EDT by NWS Blacksburg VA,Tornado Warning,,"TORRNK

The National Weather Service in BLACKSBURG has issued a

* Tornado Warning for...
South central Halifax County in south central Virginia...

* Until 715 PM EDT.

* At 643 PM EDT, a severe thunderstorm capable of producing a tornado
was located 7 miles southeast of Alton, or 7 miles southwest of
Virgilina, moving northeast at 20 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
Cluster Springs...
and Virgilina.
","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

When it is safe to do so, please send your reports of hail of any
size, as well as reports of any wind damage, including downed trees
or large limbs, to the National Weather Service by calling toll free
at 1...8 6 6...2 1 5...4 3 2 4. Reports and pictures can also be
shared on the National Weather Service Blacksburg Facebook page and
on Twitter.",Alert,Immediate,Extreme,Public,w-nws.webmaster@noaa.gov,200032,f2345054-d18e-41de-bc3e-20faad51033e
2024-09-27,19:02:31,"202506,Wythe County Citizen Alert,County of Wythe",AffectedArea,New River dams update,Civil Danger Warning,,NA,NA,Alert,Immediate,Extreme,Public,202506_Wythe_County_Citizen_Alert_County_of_Wythe,202506,3cca271c-c845-4373-a880-9b1a19c01620
2024-09-27,19:12:00,NWS Blacksburg VA,"Burke, NC; Caldwell, NC; McDowell, NC",Flash Flood Warning issued September 27 at 7:12PM EDT until September 28 at 9:00AM EDT by NWS Blacksburg VA,Flash Flood Warning,,"FFWRNK

The National Weather Service in Blacksburg has extended the

* Flash Flood Warning for...
Carroll County in southwestern Virginia...
Wythe County in southwestern Virginia...
The City of Galax in southwestern Virginia...

* Until 900 AM EDT Saturday.

* At 712 PM EDT, Doppler radar and automated rain gauges indicated
that rainfall has exited the area. However, runoff from between 6
and 9 inches of rain that fell earlier today continues to collect
in area rivers, and will cause rapid rises through the evening.
Several roads have been damaged by intense flooding, with some
areas completely flooded.

This is a FLASH FLOOD EMERGENCY for Wythe and Carroll Counties.
This is a PARTICULARLY DANGEROUS SITUATION. SEEK HIGHER GROUND NOW!

HAZARD...Life threatening rapid river rises.

SOURCE...Radar and automated gauges.

IMPACT...This is a PARTICULARLY DANGEROUS SITUATION. REMAIN AT
HIGHER GROUND! Life threatening flooding of low water
crossings, small creeks and streams, urban areas,
highways, streets and underpasses.

* Some locations that will experience flash flooding include...
Wytheville...                      Galax...
Hillsville...                      Rural Retreat...
Patterson...                       Max Meadows...
Fancy Gap...

This includes the following streams and drainages...
Brown Lick Branch, Brannon Branch, Brushy Fork, Buddle Branch,
Burks Fork, Ararat River, Big Reed Island Creek and Brush Creek.
","This is an extremely dangerous and life-threatening situation. Do
not attempt to travel tonight unless you are fleeing an area subject
to flooding or under an evacuation order. There are numerous roads
that are flooded and impassible, and will remain so at least until
Saturday morning.",Update,Immediate,Severe,Public,w-nws.webmaster@noaa.gov,200032,6db5978b-72e3-4349-85f0-6bfc3149130d
